"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
1895, 8.383987633238966e-01, 1.413813433085208e-02, 4.731570987937079e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.527315662345825e+05, 1.000000000000000e-10, 1.115337799093271e+12, 6.109262649383298e+04, 4.497941283402288e+02, 0.000000000000000e+00, -1.127985998132396e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.482673356847388e-05, 2.116110635403277e-03, -1.851941057500041e-04, 4.135497102538931e+01, 1.117689963126977e-01, 4.242314532601186e-23
1896, 8.354149997969685e-01, 1.439926864359230e-02, 4.732513385620205e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.527736355580545e+05, 1.000000000000000e-10, 1.115174346923423e+12, 6.110945422322178e+04, 4.498284290613358e+02, 0.000000000000000e+00, -1.127159298669764e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.482805328148287e-05, 2.117267612845833e-03, -1.853020417962625e-04, 3.965960764731958e+01, 1.118047520827713e-01, 4.243780415437689e-23
1897, 8.324312367993713e-01, 1.466040881460598e-02, 4.731983671992536e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.527523448128754e+05, 1.000000000000000e-10, 1.115278124850500e+12, 6.110093792515010e+04, 4.498160885876044e+02, 0.000000000000000e+00, -1.127577680667525e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.482757849050110e-05, 2.117373235232225e-03, -1.853129861724796e-04, 4.090969699299872e+01, 1.118034252109034e-01, 4.242910985406438e-23
1898, 8.294474736853239e-01, 1.492154788345896e-02, 4.731620428890412e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.527379920177354e+05, 1.000000000000000e-10, 1.115350806816429e+12, 6.109519680709414e+04, 4.498083521370634e+02, 0.000000000000000e+00, -1.127859725802796e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.482728083252877e-05, 2.117943354909120e-03, -1.853596273997141e-04, 4.249796920317318e+01, 1.118155174131390e-01, 4.242309516364686e-23
1899, 8.264637098715792e-01, 1.518267895241180e-02, 4.732737463905762e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.527868037543918e+05, 1.000000000000000e-10, 1.115151866063286e+12, 6.111472150175670e+04, 4.498459020363952e+02, 0.000000000000000e+00, -1.126900531950039e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.482872553001054e-05, 2.119260728824625e-03, -1.854666934351573e-04, 4.071960341064072e+01, 1.118569611242687e-01, 4.244067126594669e-23
1900, 8.234799447474631e-01, 1.544379502607339e-02, 4.732618485301197e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.527824101805233e+05, 1.000000000000000e-10, 1.115177274757292e+12, 6.111296407220928e+04, 4.498442750155562e+02, 0.000000000000000e+00, -1.126986869567486e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.482866293322029e-05, 2.119691960200904e-03, -1.854912244230022e-04, 4.132865248081129e+01, 1.118671865923155e-01, 4.243864039690140e-23
1901, 8.204961777118395e-01, 1.570488919233217e-02, 4.732825473288007e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.527920105083158e+05, 1.000000000000000e-10, 1.115143344470300e+12, 6.111680420332629e+04, 4.498528667294387e+02, 0.000000000000000e+00, -1.126798214624355e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.482899348307716e-05, 2.120510666817075e-03, -1.855447404716195e-04, 4.145572418339184e+01, 1.118897038478537e-01, 4.244178787303608e-23
1902, 8.175124081631336e-01, 1.596595463796362e-02, 4.733336478837375e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.528144251127451e+05, 1.000000000000000e-10, 1.115052764736678e+12, 6.112577004509800e+04, 4.498702874720795e+02, 0.000000000000000e+00, -1.126357747797045e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.482966370276073e-05, 2.121359801072189e-03, -1.855980510382305e-04, 4.061103134721430e+01, 1.119150764757399e-01, 4.244981390223043e-23
1903, 8.145286360006830e-01, 1.622699021004741e-02, 4.732944991474402e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.527980110854364e+05, 1.000000000000000e-10, 1.115126020283626e+12, 6.111920443417453e+04, 4.498591734243988e+02, 0.000000000000000e+00, -1.126680297969850e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.482923611904611e-05, 2.121611914405146e-03, -1.856008621836619e-04, 4.159880819172234e+01, 1.119189812677747e-01, 4.244351813491016e-23
1904, 8.115448617559743e-01, 1.648800193170741e-02, 4.732579304807535e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.527830479047266e+05, 1.000000000000000e-10, 1.115196440090586e+12, 6.111321916189059e+04, 4.498498769221313e+02, 0.000000000000000e+00, -1.126974337722126e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.482887845630485e-05, 2.122070623470581e-03, -1.856262613682140e-04, 4.273033585929893e+01, 1.119283338813836e-01, 4.243756398928073e-23
1905, 8.085610859854958e-01, 1.674899639900043e-02, 4.732434017385158e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.527777205945319e+05, 1.000000000000000e-10, 1.115227655493576e+12, 6.111108823781274e+04, 4.498480014190043e+02, 0.000000000000000e+00, -1.127079024085293e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.482880629991909e-05, 2.122799109369529e-03, -1.856799629894817e-04, 4.367793040086462e+01, 1.119461281893456e-01, 4.243507695432984e-23
1906, 8.055773092819645e-01, 1.700998016206433e-02, 4.732503211342152e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.527816017192874e+05, 1.000000000000000e-10, 1.115219930755891e+12, 6.111264068771491e+04, 4.498528518411708e+02, 0.000000000000000e+00, -1.127002756546742e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.482899291028226e-05, 2.123871477483001e-03, -1.857684254560874e-04, 4.461973102729298e+01, 1.119743651683345e-01, 4.243599464476234e-23
1907, 8.025935322099443e-01, 1.727095974775375e-02, 4.733696542985983e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.528336357490869e+05, 1.000000000000000e-10, 1.115006846503806e+12, 6.113345429963474e+04, 4.498926183925109e+02, 0.000000000000000e+00, -1.125980241780072e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.483052280919040e-05, 2.125467117021498e-03, -1.859073622019147e-04, 4.281137216065805e+01, 1.120236376733623e-01, 4.245479684688520e-23
1908, 7.996097553689200e-01, 1.753194175718253e-02, 4.733532389900282e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.528275464363834e+05, 1.000000000000000e-10, 1.115041653111091e+12, 6.113101857455332e+04, 4.498902945337870e+02, 0.000000000000000e+00, -1.126099902167366e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.483043340766071e-05, 2.126119316146455e-03, -1.859684859929052e-04, 4.354041989739932e+01, 1.120392936238423e-01, 4.245200192987219e-23
1909, 7.966259792989859e-01, 1.779293270171992e-02, 4.733448810042287e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.528250239330519e+05, 1.000000000000000e-10, 1.115062340585049e+12, 6.113000957322074e+04, 4.498908125555517e+02, 0.000000000000000e+00, -1.126149471591747e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.483045333657764e-05, 2.127002938726292e-03, -1.860545577280408e-04, 4.429335807560282e+01, 1.120615139635299e-01, 4.245046650367387e-23
1910, 7.936422045970523e-01, 1.805393916459766e-02, 4.733681542086611e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.528364751708437e+05, 1.000000000000000e-10, 1.115027322218926e+12, 6.113459006833745e+04, 4.499024024517041e+02, 0.000000000000000e+00, -1.125924444627973e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.483089921056623e-05, 2.128014386993232e-03, -1.861556882664604e-04, 4.404297499098718e+01, 1.120889266608191e-01, 4.245388355311099e-23
1911, 7.906584316083074e-01, 1.831496533195547e-02, 4.732911596256287e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.528051273332342e+05, 1.000000000000000e-10, 1.115176142824558e+12, 6.112205093329361e+04, 4.498832990091139e+02, 0.000000000000000e+00, -1.126540457398508e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.483016428026792e-05, 2.128444692675490e-03, -1.862063937876561e-04, 4.606110522778706e+01, 1.120944893317253e-01, 4.244132063314638e-23
1912, 7.876746600716227e-01, 1.857600814279166e-02, 4.732319511167463e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.527819904431039e+05, 1.000000000000000e-10, 1.115295771359126e+12, 6.111279617724152e+04, 4.498714589335584e+02, 0.000000000000000e+00, -1.126995117779494e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.482970877132986e-05, 2.129507618974951e-03, -1.863097185770423e-04, 4.841741243914004e+01, 1.121175422957735e-01, 4.243146853999925e-23
1913, 7.846908895991233e-01, 1.883706305183259e-02, 4.733970591225616e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.528542496773665e+05, 1.000000000000000e-10, 1.115002125357242e+12, 6.114169987094656e+04, 4.499272514354753e+02, 0.000000000000000e+00, -1.125575159833776e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.483185515336249e-05, 2.131670422890683e-03, -1.865060342996150e-04, 4.572847473534418e+01, 1.121843484822468e-01, 4.245743485780137e-23
1914, 7.817071197982799e-01, 1.909812556720809e-02, 4.733342403614650e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.528279201145068e+05, 1.000000000000000e-10, 1.115119938494234e+12, 6.113116804580267e+04, 4.499094522416920e+02, 0.000000000000000e+00, -1.126092559061314e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.483117041950825e-05, 2.132266210597955e-03, -1.865620158551493e-04, 4.788073533573565e+01, 1.121956827570862e-01, 4.244732518379047e-23
1915, 7.787233502500389e-01, 1.935919118251658e-02, 4.734024768604017e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.528586007484595e+05, 1.000000000000000e-10, 1.115002763893263e+12, 6.114344029938378e+04, 4.499349096070992e+02, 0.000000000000000e+00, -1.125489657433508e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.483214975832148e-05, 2.133852317952055e-03, -1.867013896963060e-04, 4.709881655014170e+01, 1.122410683854669e-01, 4.245789935434168e-23
1916, 7.757395805813708e-01, 1.962025535823946e-02, 4.733611092273466e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.528419128866978e+05, 1.000000000000000e-10, 1.115083578247489e+12, 6.113676515467907e+04, 4.499251054591743e+02, 0.000000000000000e+00, -1.125817588695823e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.483177259855156e-05, 2.134638145781178e-03, -1.867674950931720e-04, 4.855304373480220e+01, 1.122585277768397e-01, 4.245111738619062e-23
1917, 7.727558103978197e-01, 1.988131361917892e-02, 4.733447982628465e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.528360647760859e+05, 1.000000000000000e-10, 1.115119372328059e+12, 6.113442591043432e+04, 4.499233935621622e+02, 0.000000000000000e+00, -1.125932509248408e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.483170674243972e-05, 2.135826585603122e-03, -1.868655740524397e-04, 4.984062818850671e+01, 1.122881225558234e-01, 4.244829738393280e-23
1918, 7.697720392991707e-01, 2.014236142944238e-02, 4.733945331952160e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.528583431896175e+05, 1.000000000000000e-10, 1.115033687216761e+12, 6.114333727584696e+04, 4.499417014848117e+02, 0.000000000000000e+00, -1.125494718692847e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.483241103528493e-05, 2.137456165119188e-03, -1.869990065390733e-04, 4.983803563567500e+01, 1.123336451173728e-01, 4.245601744987129e-23
1919, 7.667882669044098e-01, 2.040339436308233e-02, 4.734492370215744e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.528824772787259e+05, 1.000000000000000e-10, 1.114937445003814e+12, 6.115299091149031e+04, 4.499607447770879e+02, 0.000000000000000e+00, -1.125020462468825e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.483314360116592e-05, 2.138867526182605e-03, -1.871113959147060e-04, 4.922165064860943e+01, 1.123738779629846e-01, 4.246458416273515e-23
1920, 7.638044931217541e-01, 2.066441147778489e-02, 4.733888640675530e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.528575377611610e+05, 1.000000000000000e-10, 1.115052350699899e+12, 6.114301510446439e+04, 4.499447189942935e+02, 0.000000000000000e+00, -1.125510546075300e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.483252711528422e-05, 2.139558848652789e-03, -1.871618598800291e-04, 5.084984523601338e+01, 1.123876381863938e-01, 4.245480015422354e-23
1921, 7.608207182911820e-01, 2.092541669403129e-02, 4.733092055647231e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.528245201083891e+05, 1.000000000000000e-10, 1.115203629020030e+12, 6.112980804335559e+04, 4.499232395599564e+02, 0.000000000000000e+00, -1.126159372192557e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.483170081801929e-05, 2.140465599715271e-03, -1.872341032808725e-04, 5.353241287570165e+01, 1.124057166119119e-01, 4.244190972853115e-23
1922, 7.578369427873737e-01, 2.118641423073259e-02, 4.733254548159074e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.528328374817432e+05, 1.000000000000000e-10, 1.115181132782533e+12, 6.113313499269725e+04, 4.499322796401281e+02, 0.000000000000000e+00, -1.125995928440319e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.483204858547561e-05, 2.142276943069780e-03, -1.873885327206917e-04, 5.488597123344883e+01, 1.124536138023986e-01, 4.244422585765407e-23
1923, 7.548531670067398e-01, 2.144740834536498e-02, 4.734260461258659e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.528771893261215e+05, 1.000000000000000e-10, 1.115004051468824e+12, 6.115087573044856e+04, 4.499672220570010e+02, 0.000000000000000e+00, -1.125124375420488e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.483339276832069e-05, 2.144538924271324e-03, -1.875854585406554e-04, 5.441486580940091e+01, 1.125188288720827e-01, 4.245998077651700e-23
1924, 7.518693912807172e-01, 2.170840330403490e-02, 4.734851493766721e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.529038500089479e+05, 1.000000000000000e-10, 1.114903045004257e+12, 6.116154000357913e+04, 4.499895157082801e+02, 0.000000000000000e+00, -1.124600469392366e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.483425034304671e-05, 2.146335948927373e-03, -1.877447854273601e-04, 5.423946704410512e+01, 1.125691055403180e-01, 4.246912367656480e-23
1925, 7.488856159949883e-01, 2.196940332233401e-02, 4.734587619218310e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.528938911895388e+05, 1.000000000000000e-10, 1.114958154478877e+12, 6.115755647581550e+04, 4.499852851281609e+02, 0.000000000000000e+00, -1.124796169013241e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.483408760613336e-05, 2.147660920811827e-03, -1.878659047664295e-04, 5.585407561407713e+01, 1.126014576278538e-01, 4.246466236187062e-23
1926, 7.459018415436391e-01, 2.223041267699077e-02, 4.734594698587687e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.528957184175788e+05, 1.000000000000000e-10, 1.114964760508669e+12, 6.115828736703147e+04, 4.499899900367628e+02, 0.000000000000000e+00, -1.124760262364071e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.483426858889884e-05, 2.149291874679471e-03, -1.880168852892245e-04, 5.704984472864026e+01, 1.126434870318160e-01, 4.246447672852962e-23
1927, 7.429180682771099e-01, 2.249143560094096e-02, 4.734564739375462e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.528960254727071e+05, 1.000000000000000e-10, 1.114978356725532e+12, 6.115841018908282e+04, 4.499937411724845e+02, 0.000000000000000e+00, -1.124754228458872e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.483441288235778e-05, 2.150918554247422e-03, -1.881705721327410e-04, 5.847664780222797e+01, 1.126851204149896e-01, 4.246369121149618e-23
1928, 7.399342965805169e-01, 2.275247630776895e-02, 4.734277887649829e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.528857022283279e+05, 1.000000000000000e-10, 1.115040922158850e+12, 6.115428089133112e+04, 4.499906219177419e+02, 0.000000000000000e+00, -1.124957089353144e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.483429289526000e-05, 2.152646444585114e-03, -1.883352134785311e-04, 6.077238630591842e+01, 1.127275330556461e-01, 4.245874236172180e-23
1929, 7.369505265534239e-01, 2.301353631436726e-02, 4.735311152682140e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.529320786052822e+05, 1.000000000000000e-10, 1.114863032914664e+12, 6.117283144211285e+04, 4.500289025031269e+02, 0.000000000000000e+00, -1.124045752475277e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.483576538841101e-05, 2.154998486033825e-03, -1.885540207133471e-04, 5.973043942951543e+01, 1.127947501031020e-01, 4.247477455020787e-23
1930, 7.339667579768062e-01, 2.327461282191687e-02, 4.734123674171236e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.528827318272331e+05, 1.000000000000000e-10, 1.115087718650185e+12, 6.115309273089320e+04, 4.499965371973999e+02, 0.000000000000000e+00, -1.125015460365231e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.483452043553124e-05, 2.155916862466395e-03, -1.886452097678638e-04, 6.358761937718213e+01, 1.128103146899997e-01, 4.245558176499275e-23
1931, 7.309829905634347e-01, 2.353570258999113e-02, 4.734143692876430e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.528856358881333e+05, 1.000000000000000e-10, 1.115094748747658e+12, 6.115425435525329e+04, 4.500031821563401e+02, 0.000000000000000e+00, -1.124958392996718e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.483477604214061e-05, 2.158127441805410e-03, -1.888471283813614e-04, 6.583402087635405e+01, 1.128672314052301e-01, 4.245549800087635e-23
1932, 7.279992240158064e-01, 2.379680239711187e-02, 4.735212851759060e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.529335050347690e+05, 1.000000000000000e-10, 1.114910190424779e+12, 6.117340201390758e+04, 4.500424425048153e+02, 0.000000000000000e+00, -1.124017721872621e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.483628619944886e-05, 2.160817049799986e-03, -1.890886381827125e-04, 6.559817407023732e+01, 1.129434392653564e-01, 4.247210659027737e-23
1933, 7.250154580809005e-01, 2.405790903525126e-02, 4.734961202565850e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.529243735075422e+05, 1.000000000000000e-10, 1.114964772932876e+12, 6.116974940301683e+04, 4.500394878575897e+02, 0.000000000000000e+00, -1.124197164469469e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.483617255077048e-05, 2.162640143842030e-03, -1.892519780325157e-04, 6.818408727160976e+01, 1.129885979400788e-01, 4.246777728544507e-23
1934, 7.220316924336067e-01, 2.431901926204829e-02, 4.735780477061871e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.529614138433860e+05, 1.000000000000000e-10, 1.114825228703464e+12, 6.118456553735436e+04, 4.500706192485323e+02, 0.000000000000000e+00, -1.123469289067380e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.483736998060593e-05, 2.165193184558200e-03, -1.894768461468579e-04, 6.840038380622595e+01, 1.130596036472381e-01, 4.248043563346086e-23
1935, 7.190479268332233e-01, 2.458012987363034e-02, 4.735487379965084e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.529506256717457e+05, 1.000000000000000e-10, 1.114887845199281e+12, 6.118025026869824e+04, 4.500667309431032e+02, 0.000000000000000e+00, -1.123681286194069e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.483722042422225e-05, 2.166945924473521e-03, -1.896293297206636e-04, 7.085573614880305e+01, 1.131025345789350e-01, 4.247542606545012e-23
